Review,label
It has so many ads in it every 3 or 4 songs two ads comes and iterupt the listening ðŸŽ§ it is not a good app for listening songs . Thanku,0
"It's alright, I just don't know what to say but I know something isn't intriguing me. I don't know I think old Spotify is better ðŸ¤”",0
Worst it has a major bug whe song cannot be displayed in the bottom and even get freezeed in one song but the next song keep playing,0
Great when it works - has lots of glitches.,1
"It used to be a 5 star app but, now there are too many adds consecutively. You can listen to 2 songs and then you gotta listen like 4 adds......its disgusting.",0
"Love Spotify, it's on all day everyday!!!",1
It's a good app which recommends you songs based on your interests(most of the time i hate em) And you get ads like every 4-5 songs okay cool. AND WHY THE HELL CAN'T I SHARE MY LIKED SONGS KA PLAYLIST!!? And i think there should be a feature so select multiple songs so that you can add multiple songs to another playlist instead of selecting each one which honestly consumes a lot of time,1
"This app is a great platform for listening your favourite music. As I'm a BTS army this app is so good for me. It gave me perfect blend for me + BTS. I loved this app. No for only k-pop it's a great app for bollywood, Hollywood,punjabi and many other language songs. Thanks Spotify for this amazing facilities. And I hope you'll improve it more ( it's already a great app)...",1
It worked great up until i couldnt access my liked songs catalog. Ive teued everything the helo blog recommended. No luck.,1
i use it only for 2 days and buy a premium account and now i cannot open it. What's happening????!!,0
amazing,1
"Loved it up until lately when it won't shut down. If I can't figure it out, I will be deleting and cancelling my subscription.",0
"They have very good taste in music, but I'm having a hard time finding only one thing. They have a great library.",0
Mad tunes just needs a bit more local music from unrecognised artists,0
new update bugged. mini player disappearing and not working.,0
Allows me to play some songs that I want to listen for free and I can listen while my phone is off,0
I love this app I get so calm whenever I lsitent I music,1
"i cant play music from albums only from my liked songs playlist- even after restarting the app, logging off or turn off my phone. this is absolutely ridiculous please fix what ever this is.",0
"It's a place for music. Usually it doesn't let me down, the ads get annoying sometimes but other than that it's a good app. I'd recommend.",1
"It used to be amazing but now nothing ever loads whenever I click on my likes, artist, Playlist, etc. I thought it was my phone but its still happening.",0
Nice,1
The best music app.. I would definitely recommend using it u can also listen to podcasts soo I really enjoy using Spotify,1
The music used to be good but not anymore. I would have considered renewing at a later date but cancellation of the premium service was needlessly difficult.,0
"App is extremely glitchy. Thought it was my phone and/or my poor internet but NOPE. After reading all these posts I see my experience is the same as others. So much for adding a Premium account, no thank you. 7/22 Pretty much the same as above. Still glitchy. Still no premium upgrade desired. Thanks though.ðŸ‘",0
